".id","dataset","replicate.merging","rarity.cutoff","sample.type","frequency","percentage","log.freq","loess.5","loess.5.secderiv","Core","In-between","Satellite"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",42,80,3.73766961828337,3.62029257457915,-0.0023300097307596,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",29,81,3.36729582998647,3.6398492112705,0.0080915652282056,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",44,82,3.78418963391826,3.66524786351012,0.00501584210748741,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",37,83,3.61091791264422,3.69566235785722,0.00194011898676926,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",47,84,3.85014760171006,3.72814412371926,-0.000372688964894328,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",44,85,3.78418963391826,3.76102671429468,0.00195558515302002,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",39,86,3.66356164612965,3.79586489002311,0.00428385927093435,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",52,87,3.95124371858143,3.83461933601377,0.0044065993365877,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",50,88,3.91202300542815,3.87778038134101,0.00452933940224106,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",44,89,3.78418963391826,3.92588999688552,0.00716746435798796,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",75,91,4.31748811353631,4.04436078482111,0.00961027249479327,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",66,92,4.18965474202643,4.11740088549689,0.0108316765631959,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",65,93,4.17438726989564,4.20498854817361,0.0343483932580587,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",69,94,4.23410650459726,4.32481711421704,0.0452201706047828,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",81,95,4.39444915467244,4.48986585086525,0.0560919479515068,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",96,96,4.56434819146784,4.71026961541902,0.0625422050225787,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",116,97,4.75359019110636,4.990402287132,0.0521126749134601,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",198,98,5.28826703069454,5.32264763375845,0.0416831448043416,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",287,99,5.65948221575962,5.69480161246271,0.0206065383360109,"80-100","19-79","1-18"
"mf_rep.merged1_all_water","Molecular formulae","rep.merged1","all","water",642,100,6.46458830368996,6.08756212950297,-0.000470068132319563,"80-100","19-79","1-18"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",3728,1,8.22362717580548,7.49456697100558,-0.00197604604434069,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",857,2,6.75343791859778,6.96906323144921,0.0418663608171785,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",455,3,6.12029741895095,6.4809796702466,0.0590316728981646,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",344,4,5.8406416573734,6.05192778194216,0.0761969849791507,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",254,5,5.53733426701854,5.69509191078352,0.0694764900600606,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",219,6,5.3890717298165,5.40690763638431,0.0578066353371761,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",153,8,5.03043792139244,4.99228913887453,0.0344669258914071,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",143,9,4.96284463025991,4.84252993120363,0.0228854204811048,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",122,10,4.80402104473326,4.71730092422708,0.0211725963502932,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",91,11,4.51085950651685,4.61324451360082,0.0194597722194817,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",93,12,4.53259949315326,4.52841633108951,0.0163576834615121,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",82,13,4.40671924726425,4.45945424459015,0.0103060700061085,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",87,14,4.46590811865458,4.4007982280969,0.00425445655070487,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",75,15,4.31748811353631,4.34665416065716,-0.000252201887806171,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",76,16,4.33073334028633,4.29225789132962,-0.00475886032631723,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",68,17,4.21950770517611,4.23265358496995,-0.0119605789996888,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",88,18,4.47733681447821,4.16293167211339,-0.00810446265625221,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",57,19,4.04305126783455,4.08510529660059,-0.00424834631281565,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",48,20,3.87120101090789,4.00511095045106,0.0120900240871979,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",39,22,3.66356164612965,3.87567470191473,0.011682766538901,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",48,23,3.87120101090789,3.82858254184199,0.0114791377647526,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",48,24,3.87120101090789,3.79114748937522,0.000343328037891061,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",47,25,3.85014760171006,3.75613810490653,0.00170155807217788,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",35,26,3.55534806148941,3.72283027851001,0.0030597881064647,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",45,27,3.80666248977032,3.69162020235813,-0.00135420903025488,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",38,28,3.63758615972639,3.65982144887091,-0.00117501599748462,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",41,29,3.71357206670431,3.6268476793862,-0.000995822964714365,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",35,30,3.55534806148941,3.5933108643264,0.00178003440576642,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,31,3.58351893845611,3.56155408367237,0.0045558917762472,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",34,32,3.52636052461616,3.53466219684151,0.00918576142831396,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",29,33,3.36729582998647,3.51595801495171,0.00782729215683676,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",34,34,3.52636052461616,3.50508112521874,0.00646882288535956,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",37,35,3.61091791264422,3.50033277031045,0.00306862524976341,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",28,37,3.3322045101752,3.50031882662347,0.00178386200243129,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,38,3.58351893845611,3.50330883859546,0.00114148037876523,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,39,3.58351893845611,3.50666949865602,-0.00412589498606535,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",30,40,3.40119738166216,3.5066071302757,-0.00517607107978961,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",30,41,3.40119738166216,3.50136869081559,-0.00622624717351389,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",43,42,3.76120011569356,3.48821086199279,-0.0174352764022853,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",31,43,3.43398720448515,3.46034890727943,-0.0122574025607348,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,44,3.58351893845611,3.42022955000533,-0.00707952871918432,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",24,45,3.17805383034795,3.3733510525841,0.000020676554697577,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",28,46,3.3322045101752,3.32649323171757,0.00712088182857951,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",25,47,3.2188758248682,3.28526075120397,0.00524783824855908,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",29,48,3.36729582998647,3.24993320577637,0.00731737569318073,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",22,49,3.09104245335832,3.22192303604195,0.00938691313780238,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",26,51,3.25809653802148,3.19118019510566,0.00609682053883121,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",24,52,3.17805383034795,3.18625283343908,0.00730960330078417,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",24,53,3.17805383034795,3.18863507507328,0.00852238606273713,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",20,54,2.99573227355399,3.19906583080429,0.00689193702910719,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",31,55,3.43398720448515,3.21574348358255,0.00139124810435373,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",21,56,3.04452243772342,3.23381238446516,-0.00410944082039979,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",33,57,3.49650756146648,3.24844393831242,-0.00557756703493197,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",28,58,3.3322045101752,3.25749792512474,-0.00704569324946416,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",20,59,2.99573227355399,3.26148773375885,0.00337527096354867,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",27,60,3.29583686600433,3.26620185010362,-0.00210954434081122,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",26,61,3.25809653802148,3.26880642210758,-0.00759435964517116,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,62,3.58351893845611,3.26440230537451,-0.00956514950063782,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",23,63,3.13549421592915,3.2520509055155,-0.00182874110795163,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",20,65,2.99573227355399,3.22959829086631,0.0136440756774207,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",25,66,3.2188758248682,3.23181565664192,0.00245506675264212,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",34,67,3.52636052461616,3.23845538774895,0.00306984930050132,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",23,68,3.13549421592915,3.24816496815648,0.00368463184836054,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",19,69,2.94443897916644,3.26232544748222,0.00889701681529368,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",29,70,3.36729582998647,3.28219138359973,-0.00503995835890878,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",33,71,3.49650756146648,3.29701736135833,-0.0189769335331111,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",36,72,3.58351893845611,3.2964773061757,-0.0112485051560187,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",21,73,3.04452243772342,3.28468874583705,-0.0035200767789263,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",29,74,3.36729582998647,3.26948391220119,0.00483117248843263,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",21,75,3.04452243772342,3.25812517330095,0.00727195523892698,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",23,76,3.13549421592915,3.25403838963963,0.00971273798942131,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",29,77,3.36729582998647,3.25655858151236,-0.00648105399235654,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",32,78,3.46573590279973,3.25600952748487,-0.00220399742128857,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",23,80,3.13549421592915,3.2525764837371,0.00635011572084731,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",23,81,3.13549421592915,3.25815850459151,0.0100985568872819,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",26,82,3.25809653802148,3.27227870437754,0.00448473031971241,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",26,83,3.25809653802148,3.29088363448328,-0.00112909624785702,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",40,84,3.68887945411394,3.3076093981078,-0.0112433442155792,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",33,85,3.49650756146648,3.31766970002504,0.00610970286644851,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",17,86,2.83321334405622,3.33383970480872,0.0234627499484761,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",28,87,3.3322045101752,3.36982432264246,0.0189269756399544,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",31,88,3.43398720448515,3.42473591611615,0.0143912013314328,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",37,89,3.61091791264422,3.49352471352112,0.00677144262201853,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",37,90,3.61091791264422,3.57057628468811,0.00809967075260412,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",38,91,3.63758615972639,3.65572752660771,0.00942789888318969,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",32,92,3.46573590279973,3.75021179769351,0.0101869087118559,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",57,94,4.04305126783455,3.95274620791891,-0.0149258734964586,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",55,95,4.00733318523247,4.037902798339,-0.0274822646006158,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",64,96,4.15888308335967,4.09697452438617,-0.0316542543385875,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",55,97,4.00733318523247,4.1224935711619,-0.047216793673746,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",74,98,4.30406509320417,4.10079582426387,-0.0627793330089043,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",182,99,5.2040066870768,4.02249521888933,-0.0412830251497429,"86-100","17-85","1-16"
"mf_rep.merged2_all_sed","Molecular formulae","rep.merged2","all","sed",16,100,2.77258872223978,3.90291158836504,-0.0197867172905818,"86-100","17-85","1-16"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",2346,1,7.76046702921342,7.37187166566373,-0.000611273794081804,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",1003,2,6.91075078796194,6.93482363430672,0.0224657471539003,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",609,3,6.4118182677099,6.51923059319285,0.0394782266372918,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",370,4,5.91350300563827,6.14311577871627,0.0564907061206833,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",295,5,5.68697535633982,5.82067322868572,0.0565925355562107,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",259,6,5.55682806169954,5.55388061220336,0.0510387529435313,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",192,7,5.25749537202778,5.33812674866452,0.0454849703308519,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",170,8,5.13579843705026,5.16702105229597,0.0349103687547244,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",156,9,5.04985600724954,5.03075697253644,0.0239232543044059,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",132,11,4.88280192258637,4.81901146148027,0.00194902540376899,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",130,12,4.86753445045558,4.72201959324046,-0.00625533730179863,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",106,13,4.66343909411207,4.62066325009347,-0.00311452563963799,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",102,14,4.62497281328427,4.51619238130685,0.0000262860225226503,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",66,15,4.18965474202643,4.41182225318013,0.00361382550903263,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",76,16,4.33073334028633,4.31106595056246,0.00720136499554261,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",71,17,4.26267987704132,4.21597976921059,0.00160144210367886,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",64,18,4.15888308335967,4.12371254079463,0.00330658420516743,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",59,19,4.07753744390572,4.03475189658384,0.005011726306656,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",51,20,3.93182563272433,3.95149776230346,0.0108855701506954,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",45,21,3.80666248977032,3.87843958913246,0.0126217597468676,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",43,22,3.76120011569356,3.81800317570833,0.0143579493430398,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",44,23,3.78418963391826,3.77087377515979,0.00978852013450363,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",43,24,3.76120011569356,3.7339933392144,0.00798175773784439,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",40,25,3.68887945411394,3.70509466100686,0.00617499534118514,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",40,26,3.68887945411394,3.68239540899129,0.00451481804928515,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",38,27,3.63758615972639,3.66421097502501,0.00285464075738516,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",39,28,3.66356164612965,3.64851590973049,-0.000997169048263727,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",39,29,3.66356164612965,3.63229139144371,-0.00204268251786883,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",40,31,3.68887945411394,3.59266879384695,-0.00413370945707904,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",31,32,3.43398720448515,3.56809380273457,0.000305467894272208,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",36,33,3.58351893845611,3.54287179796971,-0.000970244034961494,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",35,34,3.55534806148941,3.51667954916988,-0.00224595596419519,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,35,3.36729582998647,3.48830889482159,-0.00311636539906654,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",41,36,3.71357206670431,3.45727102399314,-0.00129188132047082,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",24,37,3.17805383034795,3.42494127184422,0.0005326027581249,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",33,38,3.49650756146648,3.39280562928234,0.000326127810222743,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",28,39,3.3322045101752,3.36099611453068,0.000119652862320587,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",27,40,3.29583686600433,3.32914140750517,-0.00107589290263658,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",31,41,3.43398720448515,3.29658350969201,-0.0000352259776640556,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",22,42,3.09104245335832,3.26399038590118,0.00100544094730847,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",32,43,3.46573590279973,3.23263922554807,0.00346524281467673,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",17,44,2.83321334405622,3.20401678201095,0.00150588868997197,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",30,45,3.40119738166216,3.1769002271638,-0.000453465434732789,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,46,3.36729582998647,3.14944793224201,-0.00170646739890132,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",18,47,2.89037175789616,3.12168943738595,0.00544213542471863,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",23,48,3.13549421592915,3.09937307795461,0.0125907382483386,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",20,49,2.99573227355399,3.08802241530246,0.00998909225703816,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",24,51,3.17805383034795,3.09268672077796,0.00478580027443732,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",23,52,3.13549421592915,3.10481459485002,0.0100813418451741,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",16,53,2.77258872223978,3.12502040202865,0.0033564309842518,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",31,54,3.43398720448515,3.14858264019153,-0.00336847987667047,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,55,3.36729582998647,3.16958976265293,-0.00521320568648133,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",19,56,2.94443897916644,3.18637094546435,-0.00113433527719796,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",24,57,3.17805383034795,3.20201779299859,0.00294453513208537,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,58,3.36729582998647,3.218860818754,-0.00346673592406323,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",23,59,3.13549421592915,3.23359126140022,-0.00175309009094162,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",24,60,3.17805383034795,3.24656861395551,-0.0000394442578200216,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",28,61,3.3322045101752,3.25790407943902,-0.00794045530843304,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",27,62,3.29583686600433,3.26282389912599,-0.00669260928763704,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",31,63,3.43398720448515,3.26105110952533,-0.00544476326684102,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",20,64,2.99573227355399,3.25429450656671,-0.00143121779277559,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",29,65,3.36729582998647,3.24610668581531,0.00258232768128988,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",23,66,3.13549421592915,3.23899071835968,-0.00246697315780661,"84-100","12-83","1-11"
"mf_rep.merged2_all_water","Molecular formulae","rep.merged2","all","water",35,67,3.55534806148941,3.23129220960681,0.00379031716656678,"84-100","12-83","1-11"
