num.trans.involved.in,sample,peak
27,Sample_S19S_0050_ICR.2_p05,201.0768122
25,Sample_S19S_0050_ICR.2_p05,201.1131969
25,Sample_S19S_0050_ICR.2_p05,205.0505947
7,Sample_S19S_0050_ICR.2_p05,205.1597578
38,Sample_S19S_0050_ICR.2_p05,207.0298709
41,Sample_S19S_0050_ICR.2_p05,207.066249
13,Sample_S19S_0050_ICR.2_p05,208.0978901
16,Sample_S19S_0050_ICR.2_p05,209.0091207
35,Sample_S19S_0050_ICR.2_p05,209.0455114
35,Sample_S19S_0050_ICR.2_p05,209.0818981
49,Sample_S19S_0050_ICR.2_p05,211.0247874
49,Sample_S19S_0050_ICR.2_p05,211.0611736
34,Sample_S19S_0050_ICR.2_p05,211.097555
28,Sample_S19S_0050_ICR.2_p05,213.0404285
42,Sample_S19S_0050_ICR.2_p05,213.0768216
29,Sample_S19S_0050_ICR.2_p05,213.1132092
33,Sample_S19S_0050_ICR.2_p05,215.0560786
36,Sample_S19S_0050_ICR.2_p05,215.0924726
36,Sample_S19S_0050_ICR.2_p05,217.0717431
45,Sample_S19S_0050_ICR.2_p05,219.0298823
17,Sample_S19S_0050_ICR.2_p05,219.0662407
23,Sample_S19S_0050_ICR.2_p05,221.0091259
42,Sample_S19S_0050_ICR.2_p05,221.0455191
25,Sample_S19S_0050_ICR.2_p05,221.0818912
27,Sample_S19S_0050_ICR.2_p05,221.1182865
48,Sample_S19S_0050_ICR.2_p05,223.0247931
19,Sample_S19S_0050_ICR.2_p05,223.0611523
46,Sample_S19S_0050_ICR.2_p05,223.0975605
12,Sample_S19S_0050_ICR.2_p05,225.0040321
74,Sample_S19S_0050_ICR.2_p05,225.0404494
55,Sample_S19S_0050_ICR.2_p05,225.0768195
15,Sample_S19S_0050_ICR.2_p05,225.1131873
5,Sample_S19S_0050_ICR.2_p05,227.0198183
36,Sample_S19S_0050_ICR.2_p05,227.056079
48,Sample_S19S_0050_ICR.2_p05,227.092466
29,Sample_S19S_0050_ICR.2_p05,227.1288722
42,Sample_S19S_0050_ICR.2_p05,229.0353497
41,Sample_S19S_0050_ICR.2_p05,229.0717413
32,Sample_S19S_0050_ICR.2_p05,229.1081151
22,Sample_S19S_0050_ICR.2_p05,229.14452
37,Sample_S19S_0050_ICR.2_p05,231.051012
26,Sample_S19S_0050_ICR.2_p05,231.0662593
41,Sample_S19S_0050_ICR.2_p05,231.0873835
42,Sample_S19S_0050_ICR.2_p05,233.0091463
45,Sample_S19S_0050_ICR.2_p05,233.0455307
41,Sample_S19S_0050_ICR.2_p05,233.0819208
26,Sample_S19S_0050_ICR.2_p05,233.1182842
12,Sample_S19S_0050_ICR.2_p05,233.1546845
49,Sample_S19S_0050_ICR.2_p05,235.0247912
59,Sample_S19S_0050_ICR.2_p05,235.0611873
43,Sample_S19S_0050_ICR.2_p05,235.0975749
35,Sample_S19S_0050_ICR.2_p05,237.0040579
53,Sample_S19S_0050_ICR.2_p05,237.0404421
63,Sample_S19S_0050_ICR.2_p05,237.0768351
44,Sample_S19S_0050_ICR.2_p05,237.1132227
21,Sample_S19S_0050_ICR.2_p05,238.0720655
1,Sample_S19S_0050_ICR.2_p05,238.9629644
70,Sample_S19S_0050_ICR.2_p05,239.0197221
27,Sample_S19S_0050_ICR.2_p05,239.0349883
96,Sample_S19S_0050_ICR.2_p05,239.0561117
8,Sample_S19S_0050_ICR.2_p05,239.0673352
89,Sample_S19S_0050_ICR.2_p05,239.092497
47,Sample_S19S_0050_ICR.2_p05,239.1288753
79,Sample_S19S_0050_ICR.2_p05,241.03537
51,Sample_S19S_0050_ICR.2_p05,241.0717422
34,Sample_S19S_0050_ICR.2_p05,241.1081087
24,Sample_S19S_0050_ICR.2_p05,241.1445007
40,Sample_S19S_0050_ICR.2_p05,242.0670034
13,Sample_S19S_0050_ICR.2_p05,242.139775
5,Sample_S19S_0050_ICR.2_p05,242.1761465
80,Sample_S19S_0050_ICR.2_p05,243.0510224
14,Sample_S19S_0050_ICR.2_p05,243.0662508
43,Sample_S19S_0050_ICR.2_p05,243.0873816
20,Sample_S19S_0050_ICR.2_p05,243.1237626
77,Sample_S19S_0050_ICR.2_p05,245.0455587
6,Sample_S19S_0050_ICR.2_p05,245.0489119
89,Sample_S19S_0050_ICR.2_p05,245.0666847
53,Sample_S19S_0050_ICR.2_p05,245.0819342
66,Sample_S19S_0050_ICR.2_p05,245.1030642
49,Sample_S19S_0050_ICR.2_p05,247.024801
73,Sample_S19S_0050_ICR.2_p05,247.0612011
76,Sample_S19S_0050_ICR.2_p05,247.0975945
49,Sample_S19S_0050_ICR.2_p05,247.1339672
48,Sample_S19S_0050_ICR.2_p05,249.0040636
80,Sample_S19S_0050_ICR.2_p05,249.0404675
89,Sample_S19S_0050_ICR.2_p05,249.0768527
40,Sample_S19S_0050_ICR.2_p05,249.1132224
43,Sample_S19S_0050_ICR.2_p05,249.1496147
77,Sample_S19S_0050_ICR.2_p05,251.0197332
74,Sample_S19S_0050_ICR.2_p05,251.0560986
110,Sample_S19S_0050_ICR.2_p05,251.0925063
48,Sample_S19S_0050_ICR.2_p05,251.1289035
38,Sample_S19S_0050_ICR.2_p05,252.0513612
58,Sample_S19S_0050_ICR.2_p05,252.9989785
98,Sample_S19S_0050_ICR.2_p05,253.0353983
115,Sample_S19S_0050_ICR.2_p05,253.0717756
4,Sample_S19S_0050_ICR.2_p05,253.0829986
8,Sample_S19S_0050_ICR.2_p05,253.0869897
43,Sample_S19S_0050_ICR.2_p05,253.1081345
47,Sample_S19S_0050_ICR.2_p05,253.1445337
33,Sample_S19S_0050_ICR.2_p05,254.0670222
65,Sample_S19S_0050_ICR.2_p05,255.0146298
98,Sample_S19S_0050_ICR.2_p05,255.0510433
112,Sample_S19S_0050_ICR.2_p05,255.0874163
43,Sample_S19S_0050_ICR.2_p05,255.1237776
36,Sample_S19S_0050_ICR.2_p05,256.0826837
81,Sample_S19S_0050_ICR.2_p05,257.030304
62,Sample_S19S_0050_ICR.2_p05,257.0455598
105,Sample_S19S_0050_ICR.2_p05,257.0666765
67,Sample_S19S_0050_ICR.2_p05,257.1030521
52,Sample_S19S_0050_ICR.2_p05,257.1394516
35,Sample_S19S_0050_ICR.2_p05,258.0619166
35,Sample_S19S_0050_ICR.2_p05,258.0983343
57,Sample_S19S_0050_ICR.2_p05,259.0248281
87,Sample_S19S_0050_ICR.2_p05,259.0459547
69,Sample_S19S_0050_ICR.2_p05,259.0612028
87,Sample_S19S_0050_ICR.2_p05,259.0823405
61,Sample_S19S_0050_ICR.2_p05,259.0975861
64,Sample_S19S_0050_ICR.2_p05,259.1187072
43,Sample_S19S_0050_ICR.2_p05,261.0040785
68,Sample_S19S_0050_ICR.2_p05,261.040468
68,Sample_S19S_0050_ICR.2_p05,261.061588
93,Sample_S19S_0050_ICR.2_p05,261.0768598
48,Sample_S19S_0050_ICR.2_p05,261.0980071
61,Sample_S19S_0050_ICR.2_p05,261.1132477
55,Sample_S19S_0050_ICR.2_p05,263.019721
90,Sample_S19S_0050_ICR.2_p05,263.0561329
50,Sample_S19S_0050_ICR.2_p05,263.0924815
45,Sample_S19S_0050_ICR.2_p05,263.128908
42,Sample_S19S_0050_ICR.2_p05,264.0513612
58,Sample_S19S_0050_ICR.2_p05,264.9989861
90,Sample_S19S_0050_ICR.2_p05,265.0353938
86,Sample_S19S_0050_ICR.2_p05,265.0717855
104,Sample_S19S_0050_ICR.2_p05,265.1081545
36,Sample_S19S_0050_ICR.2_p05,265.1445692
1,Sample_S19S_0050_ICR.2_p05,265.1479151
47,Sample_S19S_0050_ICR.2_p05,266.0670361
2,Sample_S19S_0050_ICR.2_p05,266.9942715
75,Sample_S19S_0050_ICR.2_p05,267.0146829
116,Sample_S19S_0050_ICR.2_p05,267.0510336
8,Sample_S19S_0050_ICR.2_p05,267.0622941
24,Sample_S19S_0050_ICR.2_p05,267.0663132
100,Sample_S19S_0050_ICR.2_p05,267.0874299
92,Sample_S19S_0050_ICR.2_p05,267.123805
42,Sample_S19S_0050_ICR.2_p05,267.1601848
49,Sample_S19S_0050_ICR.2_p05,268.0462977
49,Sample_S19S_0050_ICR.2_p05,268.08266
80,Sample_S19S_0050_ICR.2_p05,269.0303205
122,Sample_S19S_0050_ICR.2_p05,269.0666802
14,Sample_S19S_0050_ICR.2_p05,269.0779259
98,Sample_S19S_0050_ICR.2_p05,269.1030627
52,Sample_S19S_0050_ICR.2_p05,269.1394657
48,Sample_S19S_0050_ICR.2_p05,270.0619439
46,Sample_S19S_0050_ICR.2_p05,270.0983057
81,Sample_S19S_0050_ICR.2_p05,271.0459737
26,Sample_S19S_0050_ICR.2_p05,271.061176
96,Sample_S19S_0050_ICR.2_p05,271.0823212
84,Sample_S19S_0050_ICR.2_p05,271.118718
25,Sample_S19S_0050_ICR.2_p05,271.1551343
65,Sample_S19S_0050_ICR.2_p05,273.0252099
66,Sample_S19S_0050_ICR.2_p05,273.040478
81,Sample_S19S_0050_ICR.2_p05,273.061591
