num.trans.involved.in,sample,peak
15,Sample_S19S_0091_Sed_Field_ICR.D_p2,200.092796
30,Sample_S19S_0091_Sed_Field_ICR.D_p2,201.0404313
39,Sample_S19S_0091_Sed_Field_ICR.D_p2,201.0768122
40,Sample_S19S_0091_Sed_Field_ICR.D_p2,201.1131969
22,Sample_S19S_0091_Sed_Field_ICR.D_p2,201.1495782
7,Sample_S19S_0091_Sed_Field_ICR.D_p2,202.1084386
36,Sample_S19S_0091_Sed_Field_ICR.D_p2,203.0560881
20,Sample_S19S_0091_Sed_Field_ICR.D_p2,203.0924536
23,Sample_S19S_0091_Sed_Field_ICR.D_p2,203.1288378
16,Sample_S19S_0091_Sed_Field_ICR.D_p2,205.0505947
34,Sample_S19S_0091_Sed_Field_ICR.D_p2,205.0717289
37,Sample_S19S_0091_Sed_Field_ICR.D_p2,205.1081166
26,Sample_S19S_0091_Sed_Field_ICR.D_p2,207.066249
25,Sample_S19S_0091_Sed_Field_ICR.D_p2,207.0873879
26,Sample_S19S_0091_Sed_Field_ICR.D_p2,207.1390235
14,Sample_S19S_0091_Sed_Field_ICR.D_p2,208.0978901
6,Sample_S19S_0091_Sed_Field_ICR.D_p2,209.0091207
27,Sample_S19S_0091_Sed_Field_ICR.D_p2,209.0455114
33,Sample_S19S_0091_Sed_Field_ICR.D_p2,209.0818981
1,Sample_S19S_0091_Sed_Field_ICR.D_p2,209.0947699
28,Sample_S19S_0091_Sed_Field_ICR.D_p2,209.1546803
10,Sample_S19S_0091_Sed_Field_ICR.D_p2,210.0407624
26,Sample_S19S_0091_Sed_Field_ICR.D_p2,211.0247874
43,Sample_S19S_0091_Sed_Field_ICR.D_p2,211.0611736
41,Sample_S19S_0091_Sed_Field_ICR.D_p2,211.097555
38,Sample_S19S_0091_Sed_Field_ICR.D_p2,211.1339377
1,Sample_S19S_0091_Sed_Field_ICR.D_p2,212.0200182
13,Sample_S19S_0091_Sed_Field_ICR.D_p2,212.0564229
29,Sample_S19S_0091_Sed_Field_ICR.D_p2,213.0404285
41,Sample_S19S_0091_Sed_Field_ICR.D_p2,213.0768216
39,Sample_S19S_0091_Sed_Field_ICR.D_p2,213.1132092
28,Sample_S19S_0091_Sed_Field_ICR.D_p2,213.1495806
3,Sample_S19S_0091_Sed_Field_ICR.D_p2,214.050931
16,Sample_S19S_0091_Sed_Field_ICR.D_p2,214.0720739
