num.trans.involved.in,sample,peak
30,Sample_S19S_0058_ICR.2_p05,201.0768122
25,Sample_S19S_0058_ICR.2_p05,201.1131969
1,Sample_S19S_0058_ICR.2_p05,203.0019245
34,Sample_S19S_0058_ICR.2_p05,203.0560881
25,Sample_S19S_0058_ICR.2_p05,205.0142188
20,Sample_S19S_0058_ICR.2_p05,205.0505947
36,Sample_S19S_0058_ICR.2_p05,207.0298709
33,Sample_S19S_0058_ICR.2_p05,207.066249
15,Sample_S19S_0058_ICR.2_p05,209.0091207
32,Sample_S19S_0058_ICR.2_p05,209.0455114
30,Sample_S19S_0058_ICR.2_p05,209.0818981
15,Sample_S19S_0058_ICR.2_p05,209.1546803
13,Sample_S19S_0058_ICR.2_p05,210.0407624
49,Sample_S19S_0058_ICR.2_p05,211.0247874
51,Sample_S19S_0058_ICR.2_p05,211.0611736
32,Sample_S19S_0058_ICR.2_p05,211.097555
4,Sample_S19S_0058_ICR.2_p05,212.0200182
18,Sample_S19S_0058_ICR.2_p05,212.0564229
1,Sample_S19S_0058_ICR.2_p05,213.0152775
29,Sample_S19S_0058_ICR.2_p05,213.0404285
44,Sample_S19S_0058_ICR.2_p05,213.0768216
26,Sample_S19S_0058_ICR.2_p05,213.1132092
17,Sample_S19S_0058_ICR.2_p05,214.0720739
37,Sample_S19S_0058_ICR.2_p05,215.0560786
39,Sample_S19S_0058_ICR.2_p05,215.0924726
21,Sample_S19S_0058_ICR.2_p05,215.1288446
7,Sample_S19S_0058_ICR.2_p05,216.1240952
39,Sample_S19S_0058_ICR.2_p05,217.0717431
34,Sample_S19S_0058_ICR.2_p05,217.1081169
34,Sample_S19S_0058_ICR.2_p05,219.0298823
21,Sample_S19S_0058_ICR.2_p05,221.0091259
35,Sample_S19S_0058_ICR.2_p05,221.0455191
19,Sample_S19S_0058_ICR.2_p05,221.0818912
5,Sample_S19S_0058_ICR.2_p05,222.0407486
39,Sample_S19S_0058_ICR.2_p05,223.0247931
17,Sample_S19S_0058_ICR.2_p05,223.0611523
40,Sample_S19S_0058_ICR.2_p05,223.0975605
28,Sample_S19S_0058_ICR.2_p05,224.0564233
70,Sample_S19S_0058_ICR.2_p05,225.0404494
51,Sample_S19S_0058_ICR.2_p05,225.0768195
14,Sample_S19S_0058_ICR.2_p05,225.1131873
