num.trans.involved.in,sample,peak
9,Sample_S19S_0020_Sed_Field_ICR.M_p2,200.1291723
40,Sample_S19S_0020_Sed_Field_ICR.M_p2,201.0404313
43,Sample_S19S_0020_Sed_Field_ICR.M_p2,201.0768122
37,Sample_S19S_0020_Sed_Field_ICR.M_p2,201.1131969
9,Sample_S19S_0020_Sed_Field_ICR.M_p2,202.1084386
46,Sample_S19S_0020_Sed_Field_ICR.M_p2,203.0560881
17,Sample_S19S_0020_Sed_Field_ICR.M_p2,203.0924536
3,Sample_S19S_0020_Sed_Field_ICR.M_p2,203.1036868
18,Sample_S19S_0020_Sed_Field_ICR.M_p2,203.1288378
33,Sample_S19S_0020_Sed_Field_ICR.M_p2,205.0142188
28,Sample_S19S_0020_Sed_Field_ICR.M_p2,205.0505947
38,Sample_S19S_0020_Sed_Field_ICR.M_p2,205.0717289
35,Sample_S19S_0020_Sed_Field_ICR.M_p2,205.1081166
4,Sample_S19S_0020_Sed_Field_ICR.M_p2,207.0121103
44,Sample_S19S_0020_Sed_Field_ICR.M_p2,207.0298709
39,Sample_S19S_0020_Sed_Field_ICR.M_p2,207.066249
16,Sample_S19S_0020_Sed_Field_ICR.M_p2,209.0091207
37,Sample_S19S_0020_Sed_Field_ICR.M_p2,209.0455114
37,Sample_S19S_0020_Sed_Field_ICR.M_p2,209.0818981
29,Sample_S19S_0020_Sed_Field_ICR.M_p2,209.1182936
20,Sample_S19S_0020_Sed_Field_ICR.M_p2,209.1546803
17,Sample_S19S_0020_Sed_Field_ICR.M_p2,210.0407624
19,Sample_S19S_0020_Sed_Field_ICR.M_p2,210.0771409
61,Sample_S19S_0020_Sed_Field_ICR.M_p2,211.0247874
4,Sample_S19S_0020_Sed_Field_ICR.M_p2,211.0360077
59,Sample_S19S_0020_Sed_Field_ICR.M_p2,211.0611736
40,Sample_S19S_0020_Sed_Field_ICR.M_p2,211.097555
30,Sample_S19S_0020_Sed_Field_ICR.M_p2,211.1339377
9,Sample_S19S_0020_Sed_Field_ICR.M_p2,212.0200182
23,Sample_S19S_0020_Sed_Field_ICR.M_p2,212.0564229
45,Sample_S19S_0020_Sed_Field_ICR.M_p2,213.0040549
2,Sample_S19S_0020_Sed_Field_ICR.M_p2,213.0152775
40,Sample_S19S_0020_Sed_Field_ICR.M_p2,213.0404285
52,Sample_S19S_0020_Sed_Field_ICR.M_p2,213.0768216
35,Sample_S19S_0020_Sed_Field_ICR.M_p2,213.1132092
8,Sample_S19S_0020_Sed_Field_ICR.M_p2,214.050931
25,Sample_S19S_0020_Sed_Field_ICR.M_p2,214.0720739
23,Sample_S19S_0020_Sed_Field_ICR.M_p2,214.1084656
3,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.0019358
15,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.0196827
47,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.0560786
49,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.0924726
30,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.1288446
17,Sample_S19S_0020_Sed_Field_ICR.M_p2,215.1652394
13,Sample_S19S_0020_Sed_Field_ICR.M_p2,216.0513193
20,Sample_S19S_0020_Sed_Field_ICR.M_p2,216.0877266
14,Sample_S19S_0020_Sed_Field_ICR.M_p2,216.1240952
10,Sample_S19S_0020_Sed_Field_ICR.M_p2,217.0353211
55,Sample_S19S_0020_Sed_Field_ICR.M_p2,217.0717431
43,Sample_S19S_0020_Sed_Field_ICR.M_p2,217.1081169
19,Sample_S19S_0020_Sed_Field_ICR.M_p2,218.1033705
43,Sample_S19S_0020_Sed_Field_ICR.M_p2,219.0298823
15,Sample_S19S_0020_Sed_Field_ICR.M_p2,219.0662407
47,Sample_S19S_0020_Sed_Field_ICR.M_p2,219.0873877
3,Sample_S19S_0020_Sed_Field_ICR.M_p2,219.098595
22,Sample_S19S_0020_Sed_Field_ICR.M_p2,221.0091259
44,Sample_S19S_0020_Sed_Field_ICR.M_p2,221.0455191
23,Sample_S19S_0020_Sed_Field_ICR.M_p2,221.0818912
