num.trans.involved.in,sample,peak
18,Sample_S19S_0068_Sed_Field_ICR.U_p2,200.092796017419
3,Sample_S19S_0068_Sed_Field_ICR.U_p2,200.93794587064
28,Sample_S19S_0068_Sed_Field_ICR.U_p2,201.040431265132
37,Sample_S19S_0068_Sed_Field_ICR.U_p2,201.076812231104
43,Sample_S19S_0068_Sed_Field_ICR.U_p2,201.113196944252
3,Sample_S19S_0068_Sed_Field_ICR.U_p2,201.124417891011
20,Sample_S19S_0068_Sed_Field_ICR.U_p2,201.149578211959
12,Sample_S19S_0068_Sed_Field_ICR.U_p2,202.108438580329
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,202.802471324132
38,Sample_S19S_0068_Sed_Field_ICR.U_p2,203.056088073855
20,Sample_S19S_0068_Sed_Field_ICR.U_p2,203.092453588257
4,Sample_S19S_0068_Sed_Field_ICR.U_p2,203.103686813096
24,Sample_S19S_0068_Sed_Field_ICR.U_p2,203.128837832673
35,Sample_S19S_0068_Sed_Field_ICR.U_p2,205.071728897906
38,Sample_S19S_0068_Sed_Field_ICR.U_p2,205.108116619205
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,206.910023102085
24,Sample_S19S_0068_Sed_Field_ICR.U_p2,207.029870854621
23,Sample_S19S_0068_Sed_Field_ICR.U_p2,207.139023484778
2,Sample_S19S_0068_Sed_Field_ICR.U_p2,208.788974580722
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,208.907090567679
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,208.934578888928
6,Sample_S19S_0068_Sed_Field_ICR.U_p2,209.009120706343
24,Sample_S19S_0068_Sed_Field_ICR.U_p2,209.045511357618
26,Sample_S19S_0068_Sed_Field_ICR.U_p2,209.154680339789
26,Sample_S19S_0068_Sed_Field_ICR.U_p2,211.024787422472
41,Sample_S19S_0068_Sed_Field_ICR.U_p2,211.061173644796
36,Sample_S19S_0068_Sed_Field_ICR.U_p2,211.097554978113
32,Sample_S19S_0068_Sed_Field_ICR.U_p2,211.133937736522
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,211.80213106176
2,Sample_S19S_0068_Sed_Field_ICR.U_p2,212.020018214938
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.015277479573
27,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.040428460985
43,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.076821569167
11,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.088048189426
37,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.113209153546
10,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.124441853073
26,Sample_S19S_0068_Sed_Field_ICR.U_p2,213.149580605995
2,Sample_S19S_0068_Sed_Field_ICR.U_p2,214.050931022372
22,Sample_S19S_0068_Sed_Field_ICR.U_p2,214.072073921271
21,Sample_S19S_0068_Sed_Field_ICR.U_p2,214.108465571565
14,Sample_S19S_0068_Sed_Field_ICR.U_p2,214.144827458405
1,Sample_S19S_0068_Sed_Field_ICR.U_p2,214.836392930714
34,Sample_S19S_0068_Sed_Field_ICR.U_p2,215.05607855856
