sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
SED_S19S-0004,0.036380965971972,201.076812231104,201.040431265132,0.036390965971972,0.036370965971972,CH4_O
SED_S19S-0004,0.03638471314801,201.113196944252,201.076812231104,0.03639471314801,0.0363747131480099,CH4_O
SED_S19S-0004,2.01565680872298,203.056088073855,201.040431265132,2.01566680872298,2.01564680872298,H2
SED_S19S-0004,2.01564135715302,203.092453588257,201.076812231104,2.01565135715302,2.01563135715302,H2
SED_S19S-0004,1.97925664400501,203.092453588257,201.113196944252,1.97926664400501,1.97924664400501,C_1H_2O1
SED_S19S-0004,1.96803569724599,203.092453588257,201.124417891011,1.96804569724599,1.96802569724599,H_2N_2O2
SED_S19S-0004,2.05202560156903,203.128837832673,201.076812231104,2.05203560156903,2.05201560156903,CH6O_1
SED_S19S-0004,2.01564088842102,203.128837832673,201.113196944252,2.01565088842102,2.01563088842102,H2
SED_S19S-0004,0.0363842444160127,203.128837832673,203.092453588257,0.0363942444160127,0.0363742444160127,CH4_O
SED_S19S-0004,4.031297632774,205.071728897906,201.040431265132,4.031307632774,4.031287632774,H4
SED_S19S-0004,3.99491666680203,205.071728897906,201.076812231104,3.99492666680203,3.99490666680203,C_1O1
SED_S19S-0004,2.01564082405102,205.071728897906,203.056088073855,2.01565082405102,2.01563082405102,H2
SED_S19S-0004,6.04695229897001,207.848966211341,201.802013912371,6.04696229897001,6.04694229897001,H6
SED_S19S-0004,10.020742747009,211.097554978113,201.076812231104,10.020752747009,10.020732747009,C2H2O_1
SED_S19S-0004,9.98435803386101,211.097554978113,201.113196944252,9.98436803386101,9.98434803386101,H_2C1
SED_S19S-0004,8.04146690425802,211.097554978113,203.056088073855,8.04147690425802,8.04145690425802,C3H4O_2
SED_S19S-0004,6.025826080207,211.097554978113,205.071728897906,6.025836080207,6.025816080207,C3H2O_2
SED_S19S-0004,10.02074079227,211.133937736522,201.113196944252,10.02075079227,10.02073079227,C2H2O_1
SED_S19S-0004,0.0363827584089904,211.133937736522,211.097554978113,0.0363927584089904,0.0363727584089904,CH4_O
SED_S19S-0004,12.036390304035,213.076821569167,201.040431265132,12.036400304035,12.036380304035,C2H4O_1
SED_S19S-0004,12.000009338063,213.076821569167,201.076812231104,12.000019338063,11.999999338063,C1
SED_S19S-0004,11.963624624915,213.076821569167,201.113196944252,11.963634624915,11.963614624915,H_4O1
SED_S19S-0004,10.020733495312,213.076821569167,203.056088073855,10.020743495312,10.020723495312,C2H2O_1
SED_S19S-0004,8.005092671261,213.076821569167,205.071728897906,8.005102671261,8.005082671261,C2O_1
SED_S19S-0004,1.979266591054,213.076821569167,211.097554978113,1.979276591054,1.979256591054,C_1H_2O1
SED_S19S-0004,2.01565417543299,213.113209153546,211.097554978113,2.01566417543299,2.01564417543299,H2
SED_S19S-0004,1.97927141702399,213.113209153546,211.133937736522,1.97928141702399,1.97926141702399,C_1H_2O1
SED_S19S-0004,0.0363875843789856,213.113209153546,213.076821569167,0.0363975843789856,0.0363775843789856,CH4_O
SED_S19S-0004,0.995256418019011,214.108465571565,213.113209153546,0.995266418019011,0.995246418019011,C_1H_1N1
SED_S19S-0004,0.984023718492011,214.108465571565,213.124441853073,0.984033718492011,0.984013718492011,H_1O1N_1
SED_S19S-0004,13.031630514153,214.144827458405,201.113196944252,13.031640514153,13.031620514153,C1H3N1O_1
SED_S19S-0004,11.015989625732,214.144827458405,203.128837832673,11.015999625732,11.015979625732,C1H1N1O_1
SED_S19S-0004,14.015647293428,215.05607855856,201.040431265132,14.015657293428,14.015637293428,CH2
SED_S19S-0004,13.979266327456,215.05607855856,201.076812231104,13.979276327456,13.979256327456,H_2O1
SED_S19S-0004,13.942881614308,215.05607855856,201.113196944252,13.942891614308,13.942871614308,C_1H_6O2
SED_S19S-0004,11.999990484705,215.05607855856,203.056088073855,12.000000484705,11.999980484705,C1
SED_S19S-0004,11.963624970303,215.05607855856,203.092453588257,11.963634970303,11.963614970303,H_4O1
SED_S19S-0004,9.98434966065398,215.05607855856,205.071728897906,9.98435966065398,9.98433966065398,H_2C1
SED_S19S-0004,1.97925698939298,215.05607855856,213.076821569167,1.97926698939298,1.97924698939298,C_1H_2O1
SED_S19S-0004,14.052041341262,215.092472606394,201.040431265132,14.052051341262,14.052031341262,C2H6O_1
SED_S19S-0004,12.036384532539,215.092472606394,203.056088073855,12.036394532539,12.036374532539,C2H4O_1
SED_S19S-0004,10.020743708488,215.092472606394,205.071728897906,10.020753708488,10.020733708488,C2H2O_1
SED_S19S-0004,3.994917628281,215.092472606394,211.097554978113,3.994927628281,3.994907628281,C_1O1
SED_S19S-0004,2.015651037227,215.092472606394,213.076821569167,2.015661037227,2.015641037227,H2
SED_S19S-0004,1.97926345284802,215.092472606394,213.113209153546,1.97927345284802,1.97925345284802,C_1H_2O1
SED_S19S-0004,1.96803075332102,215.092472606394,213.124441853073,1.96804075332102,1.96802075332102,H_2N_2O2
SED_S19S-0004,0.984007034829006,215.092472606394,214.108465571565,0.984017034829005,0.983997034829006,H_1O1N_1
SED_S19S-0004,14.052032406259,215.128844637363,201.076812231104,14.052042406259,14.052022406259,C2H6O_1
SED_S19S-0004,14.015647693111,215.128844637363,201.113196944252,14.015657693111,14.015637693111,CH2
SED_S19S-0004,12.036391049106,215.128844637363,203.092453588257,12.036401049106,12.036381049106,C2H4O_1
SED_S19S-0004,12.00000680469,215.128844637363,203.128837832673,12.00001680469,11.99999680469,C1
SED_S19S-0004,3.99490690084099,215.128844637363,211.133937736522,3.99491690084099,3.99489690084099,C_1O1
SED_S19S-0004,0.984017178957998,215.128844637363,214.144827458405,0.984027178957998,0.984007178957998,H_1O1N_1
SED_S19S-0004,0.0363720309689768,215.128844637363,215.092472606394,0.0363820309689768,0.0363620309689768,CH4_O
SED_S19S-0004,13.031638551441,216.087726625296,203.056088073855,13.031648551441,13.031628551441,C1H3N1O_1
SED_S19S-0004,1.97926105373099,216.087726625296,214.108465571565,1.97927105373099,1.97925105373099,C_1H_2O1
SED_S19S-0004,0.995254018901989,216.087726625296,215.092472606394,0.995264018901988,0.995244018901989,C_1H_1N1
SED_S19S-0004,15.047282983658,216.124095214762,201.076812231104,15.047292983658,15.047272983658,CH5NO_1
SED_S19S-0004,15.01089827051,216.124095214762,201.113196944252,15.01090827051,15.01088827051,H1N1
SED_S19S-0004,13.031641626505,216.124095214762,203.092453588257,13.031651626505,13.031631626505,C1H3N1O_1
SED_S19S-0004,12.995257382089,216.124095214762,203.128837832673,12.995267382089,12.995247382089,H_1N1
SED_S19S-0004,1.97926775635702,216.124095214762,214.144827458405,1.97927775635702,1.97925775635702,C_1H_2O1
SED_S19S-0004,0.99525057739902,216.124095214762,215.128844637363,0.99526057739902,0.99524057739902,C_1H_1N1
SED_S19S-0004,14.015655035509,217.071743109364,203.056088073855,14.015665035509,14.015645035509,CH2
SED_S19S-0004,5.974188131251,217.071743109364,211.097554978113,5.974198131251,5.974178131251,C_2H_2O2
SED_S19S-0004,3.994921540197,217.071743109364,213.076821569167,3.994931540197,3.994911540197,C_1O1
SED_S19S-0004,1.97927050297,217.071743109364,215.092472606394,1.97928050297,1.97926050297,C_1H_2O1
SED_S19S-0004,0.984016484068007,217.071743109364,216.087726625296,0.984026484068007,0.984006484068008,H_1O1N_1
SED_S19S-0004,16.067685660803,217.108116925935,201.040431265132,16.067695660803,16.067675660803,C2H8O_1
SED_S19S-0004,16.031304694831,217.108116925935,201.076812231104,16.031314694831,16.031294694831,C1H4
SED_S19S-0004,15.994919981683,217.108116925935,201.113196944252,15.994929981683,15.994909981683,O1
SED_S19S-0004,14.05202885208,217.108116925935,203.056088073855,14.05203885208,14.05201885208,C2H6O_1
SED_S19S-0004,12.036388028029,217.108116925935,205.071728897906,12.036398028029,12.036378028029,C2H4O_1
SED_S19S-0004,6.010561947822,217.108116925935,211.097554978113,6.010571947822,6.010551947822,C_1H2O
SED_S19S-0004,5.97417918941301,217.108116925935,211.133937736522,5.97418918941301,5.97416918941301,C_2H_2O2
SED_S19S-0004,4.031295356768,217.108116925935,213.076821569167,4.031305356768,4.031285356768,H4
SED_S19S-0004,3.99490777238901,217.108116925935,213.113209153546,3.99491777238901,3.99489777238901,C_1O1
SED_S19S-0004,2.05203836737502,217.108116925935,215.05607855856,2.05204836737502,2.05202836737502,CH6O_1
SED_S19S-0004,2.015644319541,217.108116925935,215.092472606394,2.015654319541,2.015634319541,H2
SED_S19S-0004,1.97927228857202,217.108116925935,215.128844637363,1.97928228857202,1.97926228857202,C_1H_2O1
SED_S19S-0004,0.984021711173,217.108116925935,216.124095214762,0.984031711173,0.984011711173,H_1O1N_1
SED_S19S-0004,0.0363738165710004,217.108116925935,217.071743109364,0.0363838165710004,0.0363638165710004,CH4_O
SED_S19S-0004,17.026558264004,218.103370495108,201.076812231104,17.026568264004,17.026548264004,H3N1
SED_S19S-0004,15.047282421253,218.103370495108,203.056088073855,15.047292421253,15.047272421253,CH5NO_1
SED_S19S-0004,13.031641597202,218.103370495108,205.071728897906,13.031651597202,13.031631597202,C1H3N1O_1
SED_S19S-0004,3.04729193654802,218.103370495108,215.05607855856,3.04730193654802,3.04728193654802,H5O_1N1
SED_S19S-0004,2.01564386981201,218.103370495108,216.087726625296,2.01565386981201,2.01563386981201,H2
SED_S19S-0004,1.031627385744,218.103370495108,217.071743109364,1.031637385744,1.031617385744,H3O_1N1
SED_S19S-0004,0.995253569173002,218.103370495108,217.108116925935,0.995263569173002,0.995243569173002,C_1H_1N1
SED_S19S-0004,18.04695641941,219.087387684542,201.040431265132,18.04696641941,18.04694641941,CH6
SED_S19S-0004,16.031299610687,219.087387684542,203.056088073855,16.031309610687,16.031289610687,C1H4
SED_S19S-0004,14.015658786636,219.087387684542,205.071728897906,14.015668786636,14.015648786636,CH2
SED_S19S-0004,7.98983270642898,219.087387684542,211.097554978113,7.98984270642898,7.98982270642898,C_2O2
SED_S19S-0004,6.01056611537498,219.087387684542,213.076821569167,6.01057611537498,6.01055611537499,C_1H2O
SED_S19S-0004,5.974178530996,219.087387684542,213.113209153546,5.974188530996,5.974168530996,C_2H_2O2
SED_S19S-0004,4.03130912598201,219.087387684542,215.05607855856,4.03131912598201,4.03129912598201,H4
SED_S19S-0004,3.99491507814798,219.087387684542,215.092472606394,3.99492507814798,3.99490507814798,C_1O1
SED_S19S-0004,2.99966105924599,219.087387684542,216.087726625296,2.99967105924599,2.99965105924599,H1O1N_1
SED_S19S-0004,2.01564457517799,219.087387684542,217.071743109364,2.01565457517799,2.01563457517799,H2
SED_S19S-0004,1.97927075860699,219.087387684542,217.108116925935,1.97928075860699,1.97926075860699,C_1H_2O1
SED_S19S-0004,0.984017189433985,219.087387684542,218.103370495108,0.984027189433985,0.984007189433985,H_1O1N_1
SED_S19S-0004,8.04147148700898,219.139026465122,211.097554978113,8.04148148700898,8.04146148700898,C3H4O_2
SED_S19S-0004,8.00508872859999,219.139026465122,211.133937736522,8.00509872859999,8.00507872859999,C2O_1
SED_S19S-0004,6.02581731157599,219.139026465122,213.113209153546,6.02582731157599,6.02580731157599,C3H2O_2
SED_S19S-0004,1.00782902173103,220.146855486853,219.139026465122,1.00783902173103,1.00781902173103,H1
SED_S19S-0004,20.005078989889,221.081891220993,201.076812231104,20.005088989889,20.005068989889,C3O_1
SED_S19S-0004,7.03096019862099,221.081891220993,214.050931022372,7.03097019862099,7.03095019862099,H5O1N_1
SED_S19S-0004,6.025812662433,221.081891220993,215.05607855856,6.025822662433,6.025802662433,C3H2O_2
SED_S19S-0004,10.020739853738,221.15467759026,211.133937736522,10.020749853738,10.020729853738,C2H2O_1
SED_S19S-0004,8.04146843671401,221.15467759026,213.113209153546,8.04147843671401,8.04145843671401,C3H4O_2
SED_S19S-0004,2.01565112513802,221.15467759026,219.139026465122,2.01566112513802,2.01564112513802,H2
SED_S19S-0004,1.00782210340699,221.15467759026,220.146855486853,1.00783210340699,1.00781210340699,H1
SED_S19S-0004,6.025827737447,223.074229068466,217.048401331019,6.025837737447,6.025817737447,C3H2O_2
SED_S19S-0004,0.984019446176006,223.074229068466,222.09020962229,0.984029446176006,0.984009446176006,H_1O1N_1
SED_S19S-0004,12.000005497931,223.097560476044,211.097554978113,12.000015497931,11.999995497931,C1
SED_S19S-0004,11.963622739522,223.097560476044,211.133937736522,11.963632739522,11.963612739522,H_4O1
SED_S19S-0004,10.020738906877,223.097560476044,213.076821569167,10.020748906877,10.020728906877,C2H2O_1
SED_S19S-0004,9.98435132249801,223.097560476044,213.113209153546,9.98436132249801,9.98434132249801,H_2C1
SED_S19S-0004,8.00508786965,223.097560476044,215.092472606394,8.00509786965,8.00507786965,C2O_1
SED_S19S-0004,6.02581736668,223.097560476044,217.071743109364,6.02582736668,6.02580736668,C3H2O_2
SED_S19S-0004,5.989443550109,223.097560476044,217.108116925935,5.989453550109,5.989433550109,C2H_2O_1
SED_S19S-0004,10.979601714049,224.056423283216,213.076821569167,10.979611714049,10.979591714049,N1H_3
SED_S19S-0004,9.94795771165099,224.056423283216,214.108465571565,9.94796771165099,9.94794771165099,H_6O1
SED_S19S-0004,7.96869665791999,224.056423283216,216.087726625296,7.96870665791999,7.96868665791999,CH_4
SED_S19S-0004,24.036375093142,225.113187324246,201.076812231104,24.036385093142,24.036365093142,C3H4O_1
SED_S19S-0004,23.999990379994,225.113187324246,201.113196944252,24.000000379994,23.999980379994,C2
SED_S19S-0004,22.020733735989,225.113187324246,203.092453588257,22.020743735989,22.020723735989,C3H2O_1
SED_S19S-0004,21.984349491573,225.113187324246,203.128837832673,21.984359491573,21.984339491573,C2H_2
SED_S19S-0004,9.98434268688302,225.113187324246,215.128844637363,9.98435268688302,9.98433268688303,H_2C1
SED_S19S-0004,4.03129610325303,225.113187324246,221.081891220993,4.03130610325303,4.03128610325303,H4
SED_S19S-0004,12.036394934847,225.149604088393,213.113209153546,12.036404934847,12.036384934847,C2H4O_1
