sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
SW_S19S-0031,0.984016213684981,201.076812231104,200.092796017419,0.984026213684981,0.984006213684981,H_1O1N_1
SW_S19S-0031,0.03638471314801,201.113196944252,201.076812231104,0.03639471314801,0.0363747131480099,CH4_O
SW_S19S-0031,2.01564256290999,202.108438580329,200.092796017419,2.01565256290999,2.01563256290999,H2
SW_S19S-0031,1.03162634922501,202.108438580329,201.076812231104,1.03163634922501,1.03161634922501,H3O_1N1
SW_S19S-0031,0.995241636076997,202.108438580329,201.113196944252,0.995251636076997,0.995231636076997,C_1H_1N1
SW_S19S-0031,2.999657570838,203.092453588257,200.092796017419,2.999667570838,2.999647570838,H1O1N_1
SW_S19S-0031,2.01564135715302,203.092453588257,201.076812231104,2.01565135715302,2.01563135715302,H2
SW_S19S-0031,1.97925664400501,203.092453588257,201.113196944252,1.97926664400501,1.97924664400501,C_1H_2O1
SW_S19S-0031,0.984015007928008,203.092453588257,202.108438580329,0.984025007928008,0.984005007928008,H_1O1N_1
SW_S19S-0031,7.96869912651403,209.045511357618,201.076812231104,7.96870912651402,7.96868912651403,CH_4
SW_S19S-0031,3.99491661049802,209.045511357618,205.05059474712,3.99492661049802,3.99490661049802,C_1O1
SW_S19S-0031,8.005085867388,209.081898098492,201.076812231104,8.005095867388,8.005075867388,C2O_1
SW_S19S-0031,7.96870115423999,209.081898098492,201.113196944252,7.96871115423999,7.96869115423999,CH_4
SW_S19S-0031,5.98944451023499,209.081898098492,203.092453588257,5.98945451023499,5.98943451023499,C2H_2O_1
SW_S19S-0031,4.031303351372,209.081898098492,205.05059474712,4.031313351372,4.031293351372,H4
SW_S19S-0031,0.0363867408739793,209.081898098492,209.045511357618,0.0363967408739793,0.0363767408739793,CH4_O
SW_S19S-0031,0.0363862223240119,211.061173644796,211.024787422472,0.0363962223240119,0.0363762223240119,CH4_O
SW_S19S-0031,11.963616229881,213.040428460985,201.076812231104,11.963626229881,11.963606229881,H_4O1
SW_S19S-0031,9.947974872728,213.040428460985,203.092453588257,9.947984872728,9.947964872728,H_6O1
SW_S19S-0031,7.98983371386501,213.040428460985,205.05059474712,7.98984371386501,7.98982371386501,C_2O2
SW_S19S-0031,3.99491710336699,213.040428460985,209.045511357618,3.99492710336699,3.99490710336699,C_1O1
SW_S19S-0031,2.015641038513,213.040428460985,211.024787422472,2.015651038513,2.015631038513,H2
SW_S19S-0031,12.984025551748,213.076821569167,200.092796017419,12.984035551748,12.984015551748,CH_1N_1O
SW_S19S-0031,12.000009338063,213.076821569167,201.076812231104,12.000019338063,11.999999338063,C1
SW_S19S-0031,11.963624624915,213.076821569167,201.113196944252,11.963634624915,11.963614624915,H_4O1
SW_S19S-0031,3.99492347067502,213.076821569167,209.081898098492,3.99493347067502,3.99491347067502,C_1O1
SW_S19S-0031,2.05203414669501,213.076821569167,211.024787422472,2.05204414669501,2.05202414669501,CH6O_1
SW_S19S-0031,2.015647924371,213.076821569167,211.061173644796,2.015657924371,2.015637924371,H2
SW_S19S-0031,13.979266327456,215.05607855856,201.076812231104,13.979276327456,13.979256327456,H_2O1
SW_S19S-0031,13.942881614308,215.05607855856,201.113196944252,13.942891614308,13.942871614308,C_1H_6O2
SW_S19S-0031,11.963624970303,215.05607855856,203.092453588257,11.963634970303,11.963614970303,H_4O1
SW_S19S-0031,10.00548381144,215.05607855856,205.05059474712,10.00549381144,10.00547381144,C_2H2O2
SW_S19S-0031,6.01056720094198,215.05607855856,209.045511357618,6.01057720094198,6.01055720094198,C_1H2O
SW_S19S-0031,5.974180460068,215.05607855856,209.081898098492,5.974190460068,5.974170460068,C_2H_2O2
SW_S19S-0031,4.03129113608799,215.05607855856,211.024787422472,4.03130113608799,4.03128113608799,H4
SW_S19S-0031,2.01565009757499,215.05607855856,213.040428460985,2.01566009757499,2.01564009757499,H2
SW_S19S-0031,1.97925698939298,215.05607855856,213.076821569167,1.97926698939298,1.97924698939298,C_1H_2O1
SW_S19S-0031,6.01057450790202,215.092472606394,209.081898098492,6.01058450790202,6.01056450790202,C_1H2O
SW_S19S-0031,4.031298961598,215.092472606394,211.061173644796,4.031308961598,4.031288961598,H4
SW_S19S-0031,2.05204414540901,215.092472606394,213.040428460985,2.05205414540901,2.05203414540901,CH6O_1
SW_S19S-0031,2.015651037227,215.092472606394,213.076821569167,2.015661037227,2.015641037227,H2
SW_S19S-0031,14.052032406259,215.128844637363,201.076812231104,14.052042406259,14.052022406259,C2H6O_1
SW_S19S-0031,14.015647693111,215.128844637363,201.113196944252,14.015657693111,14.015637693111,CH2
SW_S19S-0031,12.036391049106,215.128844637363,203.092453588257,12.036401049106,12.036381049106,C2H4O_1
SW_S19S-0031,10.078249890243,215.128844637363,205.05059474712,10.078259890243,10.078239890243,H10
SW_S19S-0031,9.96908679892999,215.128844637363,205.159757838433,9.96909679892999,9.96907679892999,C_3H_2O3
SW_S19S-0031,6.046946538871,215.128844637363,209.081898098492,6.046956538871,6.046936538871,H6
SW_S19S-0031,0.0363720309689768,215.128844637363,215.092472606394,0.0363820309689768,0.0363620309689768,CH4_O
SW_S19S-0031,16.031299197343,216.124095214762,200.092796017419,16.031309197343,16.031289197343,C1H4
SW_S19S-0031,15.047282983658,216.124095214762,201.076812231104,15.047292983658,15.047272983658,CH5NO_1
SW_S19S-0031,15.01089827051,216.124095214762,201.113196944252,15.01090827051,15.01088827051,H1N1
SW_S19S-0031,14.015656634433,216.124095214762,202.108438580329,14.015666634433,14.015646634433,CH2
SW_S19S-0031,13.031641626505,216.124095214762,203.092453588257,13.031651626505,13.031631626505,C1H3N1O_1
SW_S19S-0031,0.99525057739902,216.124095214762,215.128844637363,0.99526057739902,0.99524057739902,C_1H_1N1
SW_S19S-0031,15.994913349158,216.932859219798,200.93794587064,15.994923349158,15.994903349158,O1
SW_S19S-0031,16.031304694831,217.108116925935,201.076812231104,16.031314694831,16.031294694831,C1H4
SW_S19S-0031,15.994919981683,217.108116925935,201.113196944252,15.994929981683,15.994909981683,O1
SW_S19S-0031,8.062605568317,217.108116925935,209.045511357618,8.062615568317,8.062595568317,H8
SW_S19S-0031,8.02621882744302,217.108116925935,209.081898098492,8.02622882744302,8.02620882744302,C_1H4O
SW_S19S-0031,6.04694328113899,217.108116925935,211.061173644796,6.04695328113899,6.04693328113899,H6
SW_S19S-0031,4.031295356768,217.108116925935,213.076821569167,4.031305356768,4.031285356768,H4
SW_S19S-0031,2.05203836737502,217.108116925935,215.05607855856,2.05204836737502,2.05202836737502,CH6O_1
SW_S19S-0031,2.015644319541,217.108116925935,215.092472606394,2.015654319541,2.015634319541,H2
SW_S19S-0031,1.97927228857202,217.108116925935,215.128844637363,1.97928228857202,1.97926228857202,C_1H_2O1
SW_S19S-0031,0.984021711173,217.108116925935,216.124095214762,0.984031711173,0.984011711173,H_1O1N_1
SW_S19S-0031,15.994924401592,221.045519148712,205.05059474712,15.994934401592,15.994914401592,O1
SW_S19S-0031,12.000007791094,221.045519148712,209.045511357618,12.000017791094,11.999997791094,C1
SW_S19S-0031,11.96362105022,221.045519148712,209.081898098492,11.96363105022,11.96361105022,H_4O1
SW_S19S-0031,10.02073172624,221.045519148712,211.024787422472,10.02074172624,10.02072172624,C2H2O_1
SW_S19S-0031,9.98434550391599,221.045519148712,211.061173644796,9.98435550391599,9.98433550391599,H_2C1
SW_S19S-0031,8.00509068772701,221.045519148712,213.040428460985,8.005100687727,8.00508068772701,C2O_1
SW_S19S-0031,7.96869757954499,221.045519148712,213.076821569167,7.96870757954499,7.96868757954499,CH_4
SW_S19S-0031,5.98944059015201,221.045519148712,215.05607855856,5.98945059015201,5.98943059015201,C2H_2O_1
SW_S19S-0031,20.005078989889,221.081891220993,201.076812231104,20.005088989889,20.005068989889,C3O_1
SW_S19S-0031,16.031296473873,221.081891220993,205.05059474712,16.031306473873,16.031286473873,C1H4
SW_S19S-0031,12.036379863375,221.081891220993,209.045511357618,12.036389863375,12.036369863375,C2H4O_1
SW_S19S-0031,11.999993122501,221.081891220993,209.081898098492,12.000003122501,11.999983122501,C1
SW_S19S-0031,8.04146276000799,221.081891220993,213.040428460985,8.04147276000799,8.04145276000799,C3H4O_2
SW_S19S-0031,6.025812662433,221.081891220993,215.05607855856,6.025822662433,6.025802662433,C3H2O_2
SW_S19S-0031,0.036372072280983,221.081891220993,221.045519148712,0.0363820722809831,0.036362072280983,CH4_O
SW_S19S-0031,15.994919751827,221.15467759026,205.159757838433,15.994929751827,15.994909751827,O1
SW_S19S-0031,14.01564791909,222.959073413494,208.943425494404,14.01565791909,14.01563791909,CH2
SW_S19S-0031,12.000005726543,223.024793149015,211.024787422472,12.000015726543,11.999995726543,C1
SW_S19S-0031,11.963619504219,223.024793149015,211.061173644796,11.963629504219,11.963609504219,H_4O1
SW_S19S-0031,9.947971579848,223.024793149015,213.076821569167,9.947981579848,9.947961579848,H_6O1
SW_S19S-0031,1.97927400030301,223.024793149015,221.045519148712,1.97928400030301,1.97926400030301,C_1H_2O1
SW_S19S-0031,21.984340094077,223.061152325181,201.076812231104,21.984350094077,21.984330094077,C2H_2
SW_S19S-0031,18.010557578061,223.061152325181,205.05059474712,18.010567578061,18.010547578061,H2O
SW_S19S-0031,14.015640967563,223.061152325181,209.045511357618,14.015650967563,14.015630967563,CH2
SW_S19S-0031,1.97926110418803,223.061152325181,221.081891220993,1.97927110418803,1.97925110418803,C_1H_2O1
SW_S19S-0031,2.015656276746,225.040449425761,223.024793149015,2.015666276746,2.015646276746,H2
SW_S19S-0031,24.000007267965,225.076819499069,201.076812231104,24.000017267965,23.999997267965,C2
SW_S19S-0031,23.963622554817,225.076819499069,201.113196944252,23.963632554817,23.963612554817,CH_4O
SW_S19S-0031,20.026224751949,225.076819499069,205.05059474712,20.026234751949,20.026214751949,H4O
SW_S19S-0031,16.031308141451,225.076819499069,209.045511357618,16.031318141451,16.031298141451,C1H4
SW_S19S-0031,15.994921400577,225.076819499069,209.081898098492,15.994931400577,15.994911400577,O1
SW_S19S-0031,14.052032076597,225.076819499069,211.024787422472,14.052042076597,14.052022076597,C2H6O_1
SW_S19S-0031,14.015645854273,225.076819499069,211.061173644796,14.015655854273,14.015635854273,CH2
SW_S19S-0031,12.036391038084,225.076819499069,213.040428460985,12.036401038084,12.036381038084,C2H4O_1
SW_S19S-0031,11.999997929902,225.076819499069,213.076821569167,12.000007929902,11.999987929902,C1
SW_S19S-0031,10.020740940509,225.076819499069,215.05607855856,10.020750940509,10.020730940509,C2H2O_1
SW_S19S-0031,9.98434689267498,225.076819499069,215.092472606394,9.98435689267498,9.98433689267498,H_2C1
SW_S19S-0031,9.947974861706,225.076819499069,215.128844637363,9.947984861706,9.947964861706,H_6O1
SW_S19S-0031,7.96870257313398,225.076819499069,217.108116925935,7.96871257313398,7.96869257313398,CH_4
SW_S19S-0031,4.03130035035699,225.076819499069,221.045519148712,4.03131035035699,4.03129035035699,H4
SW_S19S-0031,2.05202635005398,225.076819499069,223.024793149015,2.05203635005398,2.05201635005398,CH6O_1
SW_S19S-0031,0.0363700733079781,225.076819499069,225.040449425761,0.0363800733079781,0.0363600733079781,CH4_O
SW_S19S-0031,26.999669944254,227.092465961673,200.092796017419,26.999679944254,26.999659944254,C2HN_1O
SW_S19S-0031,26.015653730569,227.092465961673,201.076812231104,26.015663730569,26.015643730569,C2H2
SW_S19S-0031,25.979269017421,227.092465961673,201.113196944252,25.979279017421,25.979259017421,H_2C1O1
SW_S19S-0031,18.046954604055,227.092465961673,209.045511357618,18.046964604055,18.046944604055,CH6
SW_S19S-0031,18.010567863181,227.092465961673,209.081898098492,18.010577863181,18.010557863181,H2O
SW_S19S-0031,16.067678539201,227.092465961673,211.024787422472,16.067688539201,16.067668539201,C2H8O_1
SW_S19S-0031,16.031292316877,227.092465961673,211.061173644796,16.031302316877,16.031282316877,C1H4
SW_S19S-0031,14.052037500688,227.092465961673,213.040428460985,14.052047500688,14.052027500688,C2H6O_1
SW_S19S-0031,14.015644392506,227.092465961673,213.076821569167,14.015654392506,14.015634392506,CH2
SW_S19S-0031,12.036387403113,227.092465961673,215.05607855856,12.036397403113,12.036377403113,C2H4O_1
SW_S19S-0031,11.999993355279,227.092465961673,215.092472606394,12.000003355279,11.999983355279,C1
SW_S19S-0031,11.96362132431,227.092465961673,215.128844637363,11.96363132431,11.96361132431,H_4O1
SW_S19S-0031,9.98434903573801,227.092465961673,217.108116925935,9.98435903573801,9.98433903573801,H_2C1
SW_S19S-0031,6.04694681296101,227.092465961673,221.045519148712,6.04695681296101,6.04693681296101,H6
SW_S19S-0031,6.01057474068003,227.092465961673,221.081891220993,6.01058474068003,6.01056474068003,C_1H2O
SW_S19S-0031,2.01564646260402,227.092465961673,225.076819499069,2.01565646260402,2.01563646260402,H2
